aUrlId,pId,aId,aName
2074612851,p2488,a8440,Prasad Gunasekaran
144907031,p2049,a8441,L. Holm
144907031,p2488,a8441,L. Holm
3715983,p2050,a8442,L. Rothman
3715983,p2207,a8442,L. Rothman
3715983,p2337,a8442,L. Rothman
3715983,p2474,a8442,L. Rothman
34230689,p2050,a8443,I. Gordon
34230689,p2074,a8443,I. Gordon
34230689,p2207,a8443,I. Gordon
93565894,p2050,a8444,Y. Babikov
93565894,p2074,a8444,Y. Babikov
31420501,p2050,a8445,A. Barbe
31420501,p2074,a8445,A. Barbe
31420501,p2474,a8445,A. Barbe
36217154,p2050,a8446,D. Benner
36217154,p2074,a8446,D. Benner
36217154,p2337,a8446,D. Benner
30723072,p2050,a8447,P. Bernath
30723072,p2074,a8447,P. Bernath
34033551,p2050,a8448,M. Birk
34033551,p2074,a8448,M. Birk
11637450,p2050,a8449,L. Bizzocchi
11637450,p2074,a8449,L. Bizzocchi
2911562,p2050,a8450,V. Boudon
2911562,p2074,a8450,V. Boudon
2107366100,p2050,a8451,L. Brown
2107366100,p2074,a8451,L. Brown
2107366100,p2337,a8451,L. Brown
2107366100,p2474,a8451,L. Brown
50408701,p2050,a8452,A. Campargue
4008126,p2050,a8453,K. Chance
4008126,p2074,a8453,K. Chance
49273522,p2050,a8454,E. Cohen
5774059,p2050,a8455,L. Coudert
5774059,p2074,a8455,L. Coudert
117723148,p2050,a8456,V. M. Devi
117723148,p2074,a8456,V. M. Devi
117723148,p2337,a8456,V. M. Devi
2236025,p2050,a8457,B. Drouin
2236025,p2074,a8457,B. Drouin
46470189,p2050,a8458,A. Fayt
46470189,p2074,a8458,A. Fayt
145236173,p2050,a8459,J. Flaud
145236173,p2337,a8459,J. Flaud
145236173,p2474,a8459,J. Flaud
2515978,p2050,a8460,R. Gamache
2515978,p2207,a8460,R. Gamache
2515978,p2337,a8460,R. Gamache
2515978,p2474,a8460,R. Gamache
145674725,p2050,a8461,J. Harrison
145674725,p2074,a8461,J. Harrison
144705088,p2050,a8462,J. Hartmann
48274049,p2050,a8463,Christian Hill
4098976,p2050,a8464,J. Hodges
4098976,p2074,a8464,J. Hodges
12065535,p2050,a8465,D. Jacquemart
12065535,p2074,a8465,D. Jacquemart
145470411,p2050,a8466,A. Jolly
11577423,p2050,a8467,J. Lamouroux
11577423,p2074,a8467,J. Lamouroux
145040040,p2050,a8468,R. L. Roy
145040040,p2074,a8468,R. L. Roy
2149146608,p2050,a8469,Gang Li
47300432,p2050,a8470,D. Long
30030809,p2050,a8471,O. Lyulin
16126099,p2050,a8472,C. Mackie
16126099,p2074,a8472,C. Mackie
47069840,p2050,a8473,S. Massie
47069840,p2074,a8473,S. Massie
47069840,p2337,a8473,S. Massie
32721504,p2050,a8474,S. Mikhailenko
32721504,p2074,a8474,S. Mikhailenko
145593069,p2050,a8475,H. Müller
145593069,p2435,a8475,H. Müller
50698089,p2050,a8476,O. Naumenko
47874999,p2050,a8477,A. Nikitin
47874999,p2074,a8477,A. Nikitin
13852284,p2050,a8478,J. Orphal
13852284,p2074,a8478,J. Orphal
11364793,p2050,a8479,V. Perevalov
11364793,p2207,a8479,V. Perevalov
94218809,p2050,a8480,A. Perrin
92284568,p2050,a8481,E. R. Polovtseva
29624314,p2050,a8482,C. Richard
29624314,p2074,a8482,C. Richard
152266553,p2050,a8483,E. Starikova
152266553,p2074,a8483,E. Starikova
33479675,p2050,a8484,K. Sung
40595529,p2050,a8485,S. Tashkun
40595529,p2074,a8485,S. Tashkun
8663663,p2050,a8486,J. Tennyson
8663663,p2074,a8486,J. Tennyson
8663663,p2207,a8486,J. Tennyson
8663663,p2331,a8486,J. Tennyson
1818928,p2050,a8487,G. Toon
1818928,p2074,a8487,G. Toon
103513768,p2050,a8488,V. Tyuterev
103513768,p2074,a8488,V. Tyuterev
145724066,p2050,a8489,G. Wagner
145724066,p2074,a8489,G. Wagner
2933781,p2051,a8490,M. Lescot
2084342,p2051,a8491,P. Déhais
1805323,p2051,a8492,G. Thijs
1729256,p2051,a8493,K. Marchal
1732926,p2051,a8494,P. Rouzé
1748515,p2051,a8495,S. Rombauts
2957048,p2052,a8496,Jane He
2957048,p2352,a8496,Jane He
102394267,p2052,a8497,Fu Lu
102394267,p2068,a8497,Fu Lu
102394267,p2275,a8497,Fu Lu
102394267,p2298,a8497,Fu Lu
3170709,p2052,a8498,Zhouxi Wang
2077580009,p2053,a8499,Hilde Kuehne
2676982,p2053,a8500,Hueihan Jhuang
1930964,p2053,a8501,Estíbaliz Garrote
1685292,p2053,a8502,T. Poggio
1981539,p2053,a8503,Thomas Serre
1687989,p2054,a8504,R. Elmasri
1687984,p2054,a8505,S. Navathe
1687984,p2182,a8505,S. Navathe
1687984,p2399,a8505,S. Navathe
1791680,p2055,a8506,Michael Y. Galperin
1791680,p2189,a8506,Michael Y. Galperin
2292167,p2056,a8507,Jinlong Ru
2209967494,p2056,a8508,Peng Li
48094297,p2056,a8509,Jinan Wang
145465219,p2056,a8510,W. Zhou
2643537,p2056,a8511,Bohui Li
2803104,p2056,a8512,Pidong Li
3229613,p2056,a8513,Zihu Guo
46998520,p2056,a8514,W. Tao
2018725161,p2056,a8515,Yinfeng Yang
2112692646,p2056,a8516,Xue Xu
2136936996,p2056,a8517,Yonghua Wang
2146415566,p2056,a8518,Ling Yang
48694885,p2057,a8519,Weidong Bao
48694885,p2193,a8519,Weidong Bao
32824271,p2057,a8520,K. Kojima
1952183,p2057,a8521,O. Kohany
1952183,p2070,a8521,O. Kohany
145160921,p2058,a8522,Bryan C. Russell
2056417995,p2058,a8523,K. Murphy
5440043,p2060,a8524,Baofeng Jia
3409858,p2060,a8525,Nicholas Waglechner
3409858,p2103,a8525,Nicholas Waglechner
9691147,p2060,a8526,Peiyao Guo
28903573,p2060,a8527,B. A. Lago
36814983,p2060,a8528,Biren M. Dave
3409867,p2060,a8529,Sheldon K. Pereira
2065996555,p2060,a8530,Sachin Doshi
1770928,p2060,a8531,Mélanie Courtot
1770928,p2430,a8531,Mélanie Courtot
144283020,p2060,a8532,Raymond Lo
2112864364,p2060,a8533,Laura E. Williams
8010984,p2060,a8534,J. Frye
9711147,p2060,a8535,Tariq Elsayegh
33650230,p2060,a8536,D. Sardar
2114151870,p2060,a8537,Timothy A. Johnson
2150280858,p2060,a8538,Gerard D. Wright
2150280858,p2103,a8538,Gerard D. Wright
2115868754,p2061,a8539,Yuhao Chen
2121283749,p2061,a8540,Xiaowei Wang
47935169,p2062,a8541,J. Robinson
47935169,p2090,a8541,J. Robinson
47935169,p2303,a8541,J. Robinson
47935169,p2347,a8541,J. Robinson
50711852,p2062,a8542,D. J. Barker
80091479,p2062,a8543,X. Georgiou
2069382338,p2062,a8544,M. A. Cooper
144644619,p2062,a8545,S. Marsh
144644619,p2090,a8545,S. Marsh
144644619,p2303,a8545,S. Marsh
144644619,p2347,a8545,S. Marsh
48966748,p2063,a8546,James Hays
48966748,p2176,a8546,James Hays
1865091,p2063,a8547,Krista A. Ehinger
1384255355,p2064,a8548,Aleix M. Martinez
1940065,p2065,a8549,A. Gaulton
1940065,p2071,a8549,A. Gaulton
1940065,p2106,a8549,A. Gaulton
2830194,p2065,a8550,A. Hersey
2830194,p2071,a8550,A. Hersey
2830194,p2106,a8550,A. Hersey
2735174,p2065,a8551,M. Nowotka
2735174,p2106,a8551,M. Nowotka
144404758,p2065,a8552,A. P. Bento
144404758,p2071,a8552,A. P. Bento
144404758,p2106,a8552,A. P. Bento
48858818,p2065,a8553,Jon Chambers
48858818,p2071,a8553,Jon Chambers
48858818,p2106,a8553,Jon Chambers
2064160610,p2065,a8554,David Mendez
1404984281,p2065,a8555,Prudence Mutowo-Meullenet
1404984281,p2231,a8555,Prudence Mutowo-Meullenet
143943844,p2065,a8556,Francis Atkinson
40281699,p2065,a8557,L. Bellis
40281699,p2071,a8557,L. Bellis
40281699,p2106,a8557,L. Bellis
3240358,p2065,a8558,Nathan Dedman
49282648,p2065,a8559,Anneli Karlsson
3043859,p2065,a8560,M. Magariños
145818351,p2065,a8561,John P. Overington
145818351,p2071,a8561,John P. Overington
145818351,p2106,a8561,John P. Overington
2044753,p2065,a8562,G. Papadatos
2044753,p2106,a8562,G. Papadatos
5910617,p2065,a8563,Ines Smit
49674623,p2065,a8564,A. Leach
144968373,p2066,a8565,T. K. Prasad
144968373,p2449,a8565,T. K. Prasad
143660514,p2066,a8566,K. Kandasamy
2464451,p2066,a8567,Shivakumar Keerthikumar
2109548769,p2066,a8568,Sameer Kumar
2109548769,p2449,a8568,Sameer Kumar
145686424,p2066,a8569,S. Mathivanan
145686424,p2267,a8569,S. Mathivanan
2264755,p2066,a8570,Deepthi Telikicherla
3042090,p2066,a8571,Rajesh Raju
50881561,p2066,a8572,Beema Shafreen
40412019,p2066,a8573,A. Venugopal
2125974,p2066,a8574,Lavanya Balakrishnan
2017569,p2066,a8575,Arivusudar Marimuthu
2111264903,p2066,a8576,Sutopa Banerjee
2610867,p2066,a8577,Devi S. Somanathan
12116768,p2066,a8578,A. Sebastian
2057862133,p2066,a8579,Sandhya Rani
50022189,p2066,a8580,Somak Ray
144741765,p2066,a8581,C. J. H. Kishore
144252126,p2066,a8582,S. Kanth
2115208589,p2066,a8583,Mukhtar Ahmed
1851388,p2066,a8584,M. Kashyap
3075747,p2066,a8585,Riaz Mohmood
144194441,p2066,a8586,Y. L. Ramachandra
2066224084,p2066,a8587,V. Krishna
2833965,p2066,a8588,B. A. Rahiman
145162444,p2066,a8589,S. Mohan
145162444,p2449,a8589,S. Mohan
145162444,p2479,a8589,S. Mohan
47939312,p2066,a8590,Prathibha Ranganathan
2848494,p2066,a8591,S. Ramabadran
2474326,p2066,a8592,R. Chaerkady
2079441,p2067,a8593,Sander Koelstra
1753164,p2067,a8594,C. Mühl
152714397,p2067,a8595,M. Soleymani
152714397,p2164,a8595,M. Soleymani
48173549,p2067,a8596,Jong-Seok Lee
40131608,p2067,a8597,A. Yazdani
1681498,p2067,a8598,T. Ebrahimi
1809085,p2067,a8599,T. Pun
1809085,p2164,a8599,T. Pun
144483472,p2067,a8600,A. Nijholt
50058816,p2067,a8601,I. Patras
2110845409,p2068,a8602,John B. Anderson
2110845409,p2275,a8602,John B. Anderson
2110845409,p2298,a8602,John B. Anderson
2110845409,p2437,a8602,John B. Anderson
1402881013,p2068,a8603,C. DeWeese-Scott
1402881013,p2275,a8603,C. DeWeese-Scott
1402881013,p2298,a8603,C. DeWeese-Scott
1402881013,p2437,a8603,C. DeWeese-Scott
1891375,p2068,a8604,Jessica H. Fong
1891375,p2298,a8604,Jessica H. Fong
2118624194,p2068,a8605,Zhaoxi Ke
2118624194,p2275,a8605,Zhaoxi Ke
2118624194,p2298,a8605,Zhaoxi Ke
20939027,p2068,a8606,M. Mullokandov
20939027,p2275,a8606,M. Mullokandov
20939027,p2298,a8606,M. Mullokandov
2735763,p2068,a8607,M. Omelchenko
46847647,p2068,a8608,C. Robertson
3117718,p2068,a8609,Naigong Zhang
3117718,p2298,a8609,Naigong Zhang
21512561,p2069,a8610,K. Higo
2780689,p2069,a8611,Y. Ugawa
2363556,p2069,a8612,M. Iwamoto
2363556,p2205,a8612,M. Iwamoto
39054084,p2069,a8613,T. Korenaga
145467476,p2070,a8614,J. Jurka
145467476,p2373,a8614,J. Jurka
2363439,p2070,a8615,V. Kapitonov
1851300,p2070,a8616,A. Pavlícek
144109291,p2070,a8617,P. Klonowski
15500940,p2070,a8618,J. Walichiewicz
2090755379,p2071,a8619,Yvonne Light
2090755379,p2106,a8619,Yvonne Light
32842332,p2071,a8620,S. McGlinchey
32842332,p2106,a8620,S. McGlinchey
3141801,p2071,a8621,D. Michalovich
1397947479,p2071,a8622,B. Al-Lazikani
119324613,p2072,a8623,T. Beck
119324613,p2099,a8623,T. Beck
119324613,p2248,a8623,T. Beck
40609810,p2072,a8624,G. Clarke
95853916,p2072,a8625,Alberto Groff
51163249,p2072,a8626,P. Keefer
40547304,p2072,a8627,Patrick Paul Walsh
33433688,p2073,a8628,G. Moody
2088890724,p2074,a8629,R. R. Gamachem
2150315644,p2074,a8630,C. Hill
5470749,p2075,a8631,Gabriel Cornilescu
5857281,p2075,a8632,F. Delaglio
143960475,p2075,a8633,A. Bax
145211623,p2076,a8634,R. Vita
145211623,p2125,a8634,R. Vita
145211623,p2380,a8634,R. Vita
33732977,p2076,a8635,Swapnil Mahajan
143724980,p2076,a8636,James A. Overton
143724980,p2125,a8636,James A. Overton
7510588,p2076,a8637,Sandeep Kumar Dhanda
26340266,p2076,a8638,Sheridan Martini
32063679,p2076,a8639,Jason R. Cantrell
32063679,p2125,a8639,Jason R. Cantrell
40020421,p2076,a8640,D. K. Wheeler
40020421,p2125,a8640,D. K. Wheeler
145209765,p2076,a8641,A. Sette
145209765,p2125,a8641,A. Sette
145209765,p2315,a8641,A. Sette
145209765,p2380,a8641,A. Sette
145580998,p2076,a8642,Bjoern Peters
145580998,p2125,a8642,Bjoern Peters
145580998,p2315,a8642,Bjoern Peters
145580998,p2380,a8642,Bjoern Peters
2059187518,p2077,a8643,David L. Wheeler
2059187518,p2278,a8643,David L. Wheeler
73529582,p2077,a8644,D. Church
73529582,p2278,a8644,D. Church
144179343,p2077,a8645,Ron Edgar
144179343,p2234,a8645,Ron Edgar
2368474,p2077,a8646,S. Federhen
2368474,p2230,a8646,S. Federhen
2368474,p2278,a8646,S. Federhen
3205754,p2077,a8647,W. Helmberg
2126316,p2077,a8648,L. Schriml
2126316,p2278,a8648,L. Schriml
144376619,p2077,a8649,Edwin Sequeira
144376619,p2278,a8649,Edwin Sequeira
2044477,p2077,a8650,Tugba Onal Suzek
2044477,p2362,a8650,Tugba Onal Suzek
145388224,p2077,a8651,L. Wagner
145388224,p2278,a8651,L. Wagner
2781124,p2078,a8652,R. Oughtred
2781124,p2102,a8652,R. Oughtred
2781124,p2120,a8652,R. Oughtred
2781124,p2199,a8652,R. Oughtred
2781124,p2202,a8652,R. Oughtred
2781124,p2260,a8652,R. Oughtred
2781124,p2403,a8652,R. Oughtred
50686555,p2078,a8653,Chris Stark
50686555,p2102,a8653,Chris Stark
50686555,p2120,a8653,Chris Stark
50686555,p2199,a8653,Chris Stark
50686555,p2202,a8653,Chris Stark
50686555,p2260,a8653,Chris Stark
50686555,p2403,a8653,Chris Stark
3290908,p2078,a8654,B. Breitkreutz
3290908,p2102,a8654,B. Breitkreutz
3290908,p2120,a8654,B. Breitkreutz
3290908,p2199,a8654,B. Breitkreutz
3290908,p2202,a8654,B. Breitkreutz
3290908,p2260,a8654,B. Breitkreutz
3290908,p2403,a8654,B. Breitkreutz
3359767,p2078,a8655,J. Rust
3359767,p2102,a8655,J. Rust
3359767,p2120,a8655,J. Rust
3359767,p2199,a8655,J. Rust
3359767,p2202,a8655,J. Rust
3359767,p2260,a8655,J. Rust
36188487,p2078,a8656,L. Boucher
36188487,p2102,a8656,L. Boucher
36188487,p2120,a8656,L. Boucher
36188487,p2199,a8656,L. Boucher
36188487,p2202,a8656,L. Boucher
36188487,p2260,a8656,L. Boucher
36188487,p2403,a8656,L. Boucher
3383353,p2078,a8657,Christie S. Chang
3383353,p2102,a8657,Christie S. Chang
3383353,p2120,a8657,Christie S. Chang
3383353,p2199,a8657,Christie S. Chang
3383353,p2202,a8657,Christie S. Chang
1419257471,p2078,a8658,Nadine Kolas
1419257471,p2102,a8658,Nadine Kolas
1419257471,p2120,a8658,Nadine Kolas
1419257471,p2199,a8658,Nadine Kolas
1419257471,p2202,a8658,Nadine Kolas
1398222654,p2078,a8659,Lara O'Donnell
1398222654,p2102,a8659,Lara O'Donnell
1398222654,p2120,a8659,Lara O'Donnell
1398222654,p2199,a8659,Lara O'Donnell
1398222654,p2202,a8659,Lara O'Donnell
40603727,p2078,a8660,Genie Leung
20759913,p2078,a8661,Rochelle McAdam
1999001881,p2078,a8662,Frederick Zhang
49086960,p2078,a8663,S. Dolma
144607672,p2078,a8664,A. Willems
1401492455,p2078,a8665,J. Coulombe-Huntington
2552219,p2078,a8666,A. Chatr-aryamontri
2552219,p2102,a8666,A. Chatr-aryamontri
2552219,p2120,a8666,A. Chatr-aryamontri
2552219,p2199,a8666,A. Chatr-aryamontri
2552219,p2202,a8666,A. Chatr-aryamontri
2552219,p2260,a8666,A. Chatr-aryamontri
2552219,p2263,a8666,A. Chatr-aryamontri
2552219,p2395,a8666,A. Chatr-aryamontri
2552219,p2447,a8666,A. Chatr-aryamontri
2691377,p2078,a8667,K. Dolinski
2691377,p2102,a8667,K. Dolinski
2691377,p2120,a8667,K. Dolinski
2691377,p2162,a8667,K. Dolinski
2691377,p2199,a8667,K. Dolinski
2691377,p2202,a8667,K. Dolinski
2691377,p2260,a8667,K. Dolinski
2691377,p2403,a8667,K. Dolinski
2691377,p2457,a8667,K. Dolinski
144199803,p2078,a8668,M. Tyers
144199803,p2102,a8668,M. Tyers
144199803,p2120,a8668,M. Tyers
144199803,p2199,a8668,M. Tyers
144199803,p2202,a8668,M. Tyers
144199803,p2260,a8668,M. Tyers
144199803,p2403,a8668,M. Tyers
40383812,p2079,a8669,Ying-li Tian
1737918,p2079,a8670,J. Cohn
152378260,p2080,a8671,F. Solt
152378260,p2270,a8671,F. Solt
145347688,p2081,a8672,Simon Baker
145347688,p2137,a8672,Simon Baker
145347688,p2165,a8672,Simon Baker
1709053,p2081,a8673,Daniel Scharstein
153024876,p2081,a8674,J. P. Lewis
145920814,p2081,a8675,S. Roth
2105795,p2081,a8676,Michael J. Black
1717841,p2081,a8677,R. Szeliski
144718788,p2084,a8678,L. Deng
5719984,p2085,a8679,J. Raffa
4337300,p2085,a8680,O. Badawi
108109364,p2086,a8681,A. P. Davis
108109364,p2116,a8681,A. P. Davis
108109364,p2316,a8681,A. P. Davis
47186808,p2086,a8682,Cynthia J. Grondin
47186808,p2116,a8682,Cynthia J. Grondin
2000280,p2086,a8683,Robin J. Johnson
2000280,p2116,a8683,Robin J. Johnson
2000280,p2316,a8683,Robin J. Johnson
2160494,p2086,a8684,D. Sciaky
2160494,p2116,a8684,D. Sciaky
2160494,p2316,a8684,D. Sciaky
9693063,p2086,a8685,Roy McMorran
9693063,p2116,a8685,Roy McMorran
8380092,p2086,a8686,Jolene Wiegers
8380092,p2116,a8686,Jolene Wiegers
1922749,p2086,a8687,Thomas C. Wiegers
1922749,p2116,a8687,Thomas C. Wiegers
1922749,p2316,a8687,Thomas C. Wiegers
3283642,p2086,a8688,C. Mattingly
3283642,p2116,a8688,C. Mattingly
3283642,p2316,a8688,C. Mattingly
2106794,p2087,a8689,C. Busso
38816202,p2087,a8690,M. Bulut
2467369,p2087,a8691,Chi-Chun Lee
1764265,p2087,a8692,Ebrahim (Abe) Kazemzadeh
2523983,p2087,a8693,E. Provost
2110026741,p2087,a8694,Samuel Kim
2522842,p2087,a8695,Jeannette N. Chang
2108057415,p2087,a8696,Sungbok Lee
145254843,p2087,a8697,Shrikanth S. Narayanan
3025861,p2088,a8698,Timothy Jewison
1871617,p2088,a8699,Yannick Djoumbou
2844123,p2088,a8700,Farid Aziat
33147958,p2088,a8701,Edison Dong
2907098,p2088,a8702,S. Bouatra
143784376,p2088,a8703,I. Sinelnikov
2112561785,p2088,a8704,Philip Liu
2564432,p2088,a8705,Faizath Yallou
2002213,p2088,a8706,T. Bjorndahl
1398597165,p2088,a8707,R. Perez-Pineiro
3141411,p2088,a8708,Roman Eisner
3141411,p2126,a8708,Roman Eisner
3141411,p2219,a8708,Roman Eisner
3141411,p2284,a8708,Roman Eisner
143719768,p2088,a8709,Felicity Allen
143686063,p2088,a8710,R. Greiner
143686063,p2126,a8710,R. Greiner
35365193,p2089,a8711,Pietro Boccaletto
2722451,p2089,a8712,M. Machnicka
2722451,p2217,a8712,M. Machnicka
4132055,p2089,a8713,P. Piątkowski
32688560,p2089,a8714,B. Bagiński
3086411,p2089,a8715,Tomasz K. Wirecki
1403866006,p2089,a8716,V. Crécy-Lagard
2066468813,p2089,a8717,Robert Ross
3542440,p2089,a8718,P. Limbach
50261327,p2089,a8719,Annika Kotter
2589258,p2089,a8720,M. Helm
2589258,p2217,a8720,M. Helm
48364560,p2090,a8721,J. Halliwell
39815639,p2090,a8722,J. Hayhurst
31740540,p2090,a8723,P. Parham
31740540,p2303,a8723,P. Parham
145871108,p2091,a8724,L. Coin
3322161,p2091,a8725,Volker Hollich
1398461217,p2091,a8726,S. Griffiths-Jones
1398461217,p2239,a8726,S. Griffiths-Jones
1398461217,p2327,a8726,S. Griffiths-Jones
1398461217,p2448,a8726,S. Griffiths-Jones
1398461217,p2454,a8726,S. Griffiths-Jones
2064303771,p2091,a8727,Ajay Khanna
2064303771,p2239,a8727,Ajay Khanna
47488770,p2091,a8728,M. Marshall
47488770,p2239,a8728,M. Marshall
2037676,p2091,a8729,S. Moxon
3168842,p2091,a8730,D. Studholme
2491581,p2091,a8731,C. Yeats
2491581,p2174,a8731,C. Yeats
2491581,p2231,a8731,C. Yeats
2491581,p2467,a8731,C. Yeats
1816520,p2092,a8732,Guangshun Wang
1816520,p2439,a8732,Guangshun Wang
2118027757,p2092,a8733,Xia Li
2108194494,p2092,a8734,Zhe Wang
2108194494,p2439,a8734,Zhe Wang
38153404,p2093,a8735,P. Zimmermann
38153404,p2141,a8735,P. Zimmermann
1398366208,p2093,a8736,Matthias Hirsch-Hoffmann
2255460,p2093,a8737,L. Hennig
2028001,p2093,a8738,W. Gruissem
2028001,p2141,a8738,W. Gruissem
145691986,p2094,a8739,P. Phillips
143979395,p2094,a8740,H. Wechsler
152292143,p2094,a8741,Jeffrey R. Huang
3313513,p2094,a8742,Patrick J. Rauss
1948783,p2095,a8743,N. Rawlings
1948783,p2139,a8743,N. Rawlings
1948783,p2279,a8743,N. Rawlings
50697318,p2095,a8744,A. Barrett
50697318,p2139,a8744,A. Barrett
50697318,p2279,a8744,A. Barrett
2116084112,p2095,a8745,Xiaosong Huang
47412368,p2096,a8746,Heonjong Han
1509741464,p2096,a8747,Jae-Won Cho
2108256554,p2096,a8748,Sangyoung Lee
4280774,p2096,a8749,Ayoung Yun
2109648685,p2096,a8750,Hyojin Kim
4989642,p2096,a8751,D. Bae
2035102,p2096,a8752,Sunmo Yang
3409891,p2096,a8753,Chan Yeong Kim
2109475778,p2096,a8754,Muyoung Lee
2165182119,p2096,a8755,Eunbeen Kim
2108258178,p2096,a8756,Sungho Lee
133708292,p2096,a8757,Byunghee Kang
1500736873,p2096,a8758,Dabin Jeong
47658932,p2096,a8759,Yaeji Kim
2064754774,p2096,a8760,Hyeon-Nae Jeon
6314329,p2096,a8761,Ha-eun Jung
2069499885,p2096,a8762,S. Nam
1491551058,p2096,a8763,Michael Chung
2117145575,p2096,a8764,Jong-Hoon Kim
39933053,p2096,a8765,Insuk Lee
40632644,p2097,a8766,Emily Clough
2938154,p2098,a8767,N. Ponomarenko
2938154,p2261,a8767,N. Ponomarenko
47475129,p2098,a8768,Lina Jin
2219458,p2098,a8769,O. Ieremeiev
1767349,p2098,a8770,V. Lukin
1767349,p2261,a8770,V. Lukin
1683084,p2098,a8771,K. Egiazarian
1726534,p2098,a8772,J. Astola
8843080,p2098,a8773,B. Vozel
1681243,p2098,a8774,K. Chehdi
5273673,p2098,a8775,M. Carli
2200765,p2098,a8776,F. Battisti
9363144,p2098,a8777,C.-C. Jay Kuo
1398328959,p2099,a8778,Asli Demirgüç-Kunt
1398328959,p2186,a8778,Asli Demirgüç-Kunt
145151405,p2099,a8779,R. Levine
145151405,p2248,a8779,R. Levine
47160235,p2100,a8780,O. Langner
2365875,p2100,a8781,R. Dotsch
2016035,p2100,a8782,Gijsbert Bijlstra
39854264,p2100,a8783,D. Wigboldus
2390460,p2100,a8784,Skyler T. Hawk
6511503,p2100,a8785,A. van Knippenberg
3274166,p2101,a8786,L. Daugherty
3274166,p2174,a8786,L. Daugherty
3274166,p2231,a8786,L. Daugherty
3274166,p2467,a8786,L. Daugherty
3214004,p2101,a8787,S. Hunter
3214004,p2174,a8787,S. Hunter
3214004,p2231,a8787,S. Hunter
3214004,p2467,a8787,S. Hunter
3110563,p2101,a8788,C. McAnulla
3110563,p2174,a8788,C. McAnulla
3110563,p2231,a8788,C. McAnulla
3110563,p2467,a8788,C. McAnulla
1779954,p2101,a8790,Sebastien Pesseat
1779954,p2231,a8790,Sebastien Pesseat
1793280,p2101,a8791,Maxim Scheremetjew
1793280,p2231,a8791,Maxim Scheremetjew
50401589,p2101,a8792,C. Rato
2337674,p2101,a8793,Siew-Yit Yong
2337674,p2231,a8793,Siew-Yit Yong
144239885,p2101,a8794,D. Kahn
144239885,p2174,a8794,D. Kahn
144239885,p2231,a8794,D. Kahn
144239885,p2372,a8794,D. Kahn
144239885,p2454,a8794,D. Kahn
144239885,p2467,a8794,D. Kahn
1932548873,p2101,a8795,D. Guyot
2813406,p2101,a8796,Matt E. Oates
2813406,p2296,a8796,Matt E. Oates
8404533,p2102,a8797,Sara Oster
2475746,p2102,a8798,C. Theesfeld
2475746,p2120,a8798,C. Theesfeld
2475746,p2162,a8798,C. Theesfeld
3389934,p2102,a8799,A. Sellam
3389934,p2120,a8799,A. Sellam
3389934,p2199,a8799,A. Sellam
3389934,p2202,a8799,A. Sellam
3409542,p2103,a8800,Fazmin Nizam
49349747,p2103,a8801,Austin Yan
13736403,p2103,a8802,M. A. Azad
3862899,p2103,a8803,A. Baylay
6875074,p2103,a8804,K. Bhullar
34826965,p2103,a8805,Marc J. Canova
31630360,p2103,a8806,G. de Pascale
7032709,p2103,a8807,L. Ejim
47265545,p2103,a8808,L. Kalan
2093374189,p2103,a8809,Andrew M. Q. King
3767190,p2103,a8810,K. Koteva
145019506,p2103,a8811,M. Morar
145489529,p2103,a8812,M. Mulvey
1438816165,p2103,a8813,Jonathan S O'Brien
144105538,p2103,a8814,L. Piddock
5582505,p2103,a8815,Peter Spanogiannopoulos
